-3.08049,-0.440973,62.1456,0.965449,-0.0131534,-0.606039,1.00716,3.15085,6.90757,0.923739,-3.03662,6.80655,
-3.04585,2.04805,61.6181,0.958779,0.0633301,-0.60212,0.761766,2.8045,6.57608,1.15579,-3.33923,7.03815,
-2.91519,4.48326,59.4703,0.931473,0.137952,-0.586039,0.501201,2.39774,6.09616,1.36174,-3.56702,7.10982,
-2.69201,6.80063,55.7578,0.884198,0.208502,-0.558184,0.232632,1.94137,5.47973,1.53576,-3.71362,7.01976,
-2.38231,8.93914,50.5767,0.818113,0.272876,-0.519223,-0.0365983,1.44735,4.7421,1.67282,-3.77469,6.77022,
-1.99443,10.8424,44.0609,0.734832,0.329135,-0.470086,-0.299165,0.928556,3.90157,1.76883,-3.748,6.36742,
-1.53883,12.4602,36.3791,0.636387,0.375555,-0.411947,-0.54795,0.398422,2.97897,1.82072,-3.63355,5.82136,
-1.02782,13.7495,27.73,0.525178,0.410676,-0.346192,-0.776232,-0.12942,1.99711,1.82659,-3.43351,5.14563,
-0.475218,14.6761,18.3375,0.403907,0.433336,-0.274382,-0.977854,-0.641471,0.980221,1.78567,-3.15223,4.35699,
0.103962,15.2147,8.44481,0.275515,0.442708,-0.198216,-1.14739,-1.12472,-0.0466719,1.69842,-2.79607,3.47499,
0.693948,15.3506,-1.6919,0.143104,0.43832,-0.119488,-1.28029,-1.56697,-1.05839,1.56649,-2.37331,2.52148,
1.2786,15.0792,-11.8099,0.0098601,0.420068,-0.0400409,-1.37297,-1.95718,-2.03022,1.39269,-1.89388,1.52,
1.84183,14.4064,-21.647,-0.121028,0.388223,0.0382786,-1.42296,-2.28568,-2.93857,1.1809,-1.36916,0.495248,
2.36805,13.3488,-30.9478,-0.246449,0.343422,0.113667,-1.42891,-2.5445,-3.76155,0.936014,-0.811667,-0.527604,
2.84252,11.9328,-39.4708,-0.363446,0.286656,0.184408,-1.39066,-2.72751,-4.47952,0.663771,-0.234736,-1.52352,
3.2518,10.194,-46.9943,-0.469295,0.219243,0.248917,-1.30924,-2.8306,-5.07562,0.370649,0.347797,-2.46824,
3.58407,8.17665,-53.3222,-0.561568,0.142794,0.305779,-1.18682,-2.85179,-5.53613,0.0636855,0.921959,-3.3389,
3.82946,5.93216,-58.2893,-0.638196,0.0591784,0.353782,-1.02669,-2.79126,-5.85087,-0.2497,1.47399,-4.11461,
3.98027,3.51788,-61.7651,-0.697521,-0.0295314,0.391951,-0.833151,-2.65133,-6.01344,-0.561891,1.99068,-4.77697,
4.03124,0.995629,-63.6574,-0.738335,-0.121107,0.419567,-0.611402,-2.43642,-6.02133,-0.865268,2.45973,-5.31057,
3.97964,-1.56986,-63.9148,-0.759911,-0.213224,0.436185,-0.367418,-2.15294,-5.87605,-1.1524,2.87002,-5.70333,
3.82539,-4.11264,-62.528,-0.762016,-0.30352,0.441646,-0.107784,-1.80907,-5.58302,-1.41625,3.21192,-5.94681,
3.57103,-6.56725,-59.5298,-0.74492,-0.389655,0.436075,0.16047,-1.41461,-5.15142,-1.65031,3.47755,-6.03644,
3.22171,-8.87037,-54.9946,-0.709383,-0.469375,0.419881,0.430056,-0.980645,-4.59398,-1.84882,3.6609,-5.97161,
2.78501,-10.9625,-49.0363,-0.656633,-0.540564,0.393741,0.693618,-0.519336,-3.92664,-2.00688,3.75808,-5.75568,
2.27082,-12.7894,-41.8054,-0.588336,-0.601307,0.358583,0.943919,-0.0435398,-3.16807,-2.12059,3.76733,-5.39588,
1.69103,-14.3035,-33.4853,-0.506549,-0.649933,0.315558,1.17404,0.433502,-2.33927,-2.18714,3.68911,-4.9031,
1.05929,-15.4654,-24.2874,-0.413665,-0.685059,0.266014,1.37754,0.898516,-1.46293,-2.20487,3.52607,-4.29162,
0.390611,-16.2444,-14.4458,-0.312351,-0.705633,0.211454,1.54866,1.33854,-0.562921,-2.17336,3.28297,-3.57874,
-0.298958,-16.6197,-4.21128,-0.205473,-0.710955,0.153497,1.68244,1.74128,0.336398,-2.09339,2.96657,-2.78429,
-0.992777,-16.5806,6.15523,-0.0960288,-0.700698,0.0938397,1.77487,2.09539,1.21077,-1.96693,2.58542,-1.93014,
-1.67402,-16.1274,16.3892,0.0129382,-0.674919,0.0342052,1.82299,2.39084,2.03668,-1.79711,2.14969,-1.03961,
-2.32609,-15.2704,26.2293,0.118415,-0.634059,-0.0236984,1.82497,2.6191,2.79197,-1.58813,1.67087,-0.136878,
-2.93307,-14.0306,35.4244,0.217499,-0.57893,-0.0782246,1.78015,2.77343,3.45644,-1.34515,1.16146,0.753656,
-3.48009,-12.4388,43.7394,0.307473,-0.5107,-0.127832,1.6891,2.84902,4.01232,-1.07415,0.634692,1.60801,
-3.95373,-10.5344,50.9619,0.385878,-0.430861,-0.171123,1.55356,2.84315,4.44477,-0.781807,0.104148,2.40325,
-4.34236,-8.36526,56.9073,0.450574,-0.341194,-0.206884,1.37643,2.75523,4.74226,-0.475285,-0.416568,3.11806,
-4.63641,-5.98573,61.4237,0.499799,-0.243726,-0.234113,1.16169,2.58684,4.89684,-0.162089,-0.914186,3.73332,
-4.82866,-3.45562,64.3955,0.532216,-0.140676,-0.252051,0.914287,2.34169,4.9044,0.150144,-1.37611,4.2326,
-4.91436,-0.838562,65.7468,0.546941,-0.0344037,-0.260195,0.640047,2.02555,4.76474,0.453834,-1.79074,4.60257,
-4.89141,1.79956,65.4431,0.543575,0.072651,-0.258319,0.345497,1.64606,4.48157,0.741652,-2.14777,4.83337,
-4.76038,4.39234,63.4921,0.522208,0.178029,-0.246474,0.0377111,1.21258,4.06243,1.0067,-2.43844,4.91884,
-4.52451,6.87453,59.9437,0.483419,0.279314,-0.22499,-0.275867,0.735906,3.51849,1.2427,-2.65579,4.8567,
-4.18962,9.1837,54.8887,0.428262,0.374189,-0.194464,-0.587613,0.228059,2.86426,1.44414,-2.7948,4.6486,
-3.76397,11.2619,48.4562,0.358235,0.460501,-0.155749,-0.889917,-0.298085,2.11723,1.60639,-2.85252,4.30008,
-3.25802,13.0569,40.8108,0.275246,0.536306,-0.109928,-1.17537,-0.82909,1.29737,1.72587,-2.82817,3.82043,
-2.68422,14.524,32.1477,0.181558,0.599925,-0.0582863,-1.43698,-1.35132,0.426671,1.80009,-2.72312,3.22244,
-2.05665,15.6267,22.6885,0.0797332,0.649981,-0.00227872,-1.66828,-1.85127,-0.471482,1.82775,-2.54088,2.52207,
-1.39066,16.3377,12.6746,-0.0274336,0.685433,0.0565092,-1.8636,-2.31595,-1.37288,1.80873,-2.28698,1.73804,
-0.702515,16.64,2.36187,-0.13699,0.705602,0.116403,-2.0181,-2.73318,-2.25312,1.74412,-1.96885,0.891349,
-0.00895672,16.5269,-7.98645,-0.245903,0.710188,0.175683,-2.12797,-3.09193,-3.08828,1.63616,-1.59558,0.00471019,
0.673218,16.002,-18.1064,-0.351135,0.699275,0.232631,-2.19049,-3.38259,-3.85548,1.48822,-1.17774,-0.898016,
1.32758,15.08,-27.7399,-0.449728,0.673327,0.285574,-2.20412,-3.59724,-4.53355,1.30467,-0.727039,-1.79245,
1.93847,13.7852,-36.6417,-0.53888,0.633176,0.332928,-2.16853,-3.72983,-5.10352,1.09077,-0.256064,-2.65435,
2.49143,12.1517,-44.5853,-0.616017,0.58,0.373243,-2.08459,-3.77636,-5.54915,0.852556,0.222069,-3.46019,
2.97352,10.222,-51.3689,-0.678861,0.515289,0.405241,-1.95438,-3.73499,-5.85737,0.596661,0.694058,-4.18784,
3.37367,8.04627,-56.8208,-0.725493,0.44081,0.427848,-1.78113,-3.60606,-6.01859,0.330142,1.14676,-4.8171,
3.68296,5.68082,-60.8034,-0.754404,0.358558,0.440225,-1.56911,-3.39213,-6.02699,0.0603002,1.56754,-5.33022,
3.89484,3.18674,-63.2171,-0.764531,0.270705,0.441791,-1.32355,-3.09786,-5.88065,-0.20551,1.9446,-5.71242,
4.00525,0.628338,-64.0025,-0.755294,0.179543,0.432241,-1.05051,-2.72999,-5.58165,-0.460076,2.26728,-5.95223,
4.01278,-1.92855,-63.1423,-0.726607,0.0874259,0.411553,-0.756703,-2.29705,-5.136,-0.69651,2.52636,-6.04181,
3.91865,-4.41824,-60.6613,-0.678884,-0.00329018,0.379993,-0.449335,-1.80925,-4.55348,-0.908433,2.71428,-5.97717,
3.72669,-6.77687,-56.626,-0.613032,-0.09031,0.338106,-0.135927,-1.27817,-3.84744,-1.09014,2.82535,-5.75827,
3.44323,-8.94409,-51.1431,-0.530429,-0.171456,0.286709,0.175881,-0.716492,-3.03446,-1.23674,2.85591,-5.38907,
3.0769,-10.8645,-44.3561,-0.432888,-0.244726,0.226866,0.478524,-0.137659,-2.13389,-1.3443,2.8044,-4.87737,
2.63847,-12.4894,-36.4423,-0.322616,-0.308339,0.159868,0.764701,0.444448,-1.16741,-1.40993,2.67146,-4.23469,
2.14048,-13.7773,-27.6076,-0.202158,-0.360789,0.087196,1.02756,1.01587,-0.158478,-1.43188,2.45986,-3.47593,
1.59697,-14.6961,-18.0818,-0.0743319,-0.400874,0.0104886,1.26088,1.5629,0.868298,-1.40954,2.17445,-2.61904,
1.02309,-15.2228,-8.11209,0.0578401,-0.427732,-0.0685009,1.45921,2.07248,1.88775,-1.34353,1.82207,-1.68454,
0.434685,-15.3448,2.04283,0.191208,-0.440858,-0.147948,1.61802,2.53247,2.8748,-1.2356,1.41134,-0.695018,
-0.152082,-15.0599,12.1198,0.322575,-0.440119,-0.226,1.73381,2.93198,3.80512,-1.08866,0.95246,0.325453,
-0.721179,-14.3765,21.8576,0.448776,-0.425756,-0.300829,1.80418,3.26168,4.65569,-0.906632,0.456932,1.35192,
-1.25712,-13.3133,31.0042,0.566759,-0.398373,-0.370668,1.82794,3.51395,5.40547,-0.694424,-0.0627097,2.35917,
-1.74536,-11.8989,39.3227,0.673661,-0.358923,-0.433864,1.80507,3.68316,6.03585,-0.457743,-0.593233,3.32241,
-2.17268,-10.1709,46.5979,0.766883,-0.308682,-0.488915,1.73674,3.76574,6.53119,-0.202973,-1.12105,4.21785,
-2.52754,-8.17512,52.6415,0.844153,-0.249211,-0.534511,1.62531,3.76032,6.87919,0.0629975,-1.63255,5.02333,
-2.80036,-5.96412,57.2971,0.903585,-0.18232,-0.569561,1.47422,3.66773,7.0712,0.332952,-2.11447,5.7189,
-2.98379,-3.59622,60.4442,0.943729,-0.110014,-0.59323,1.28792,3.49096,7.10244,0.599536,-2.55424,6.28731,
-3.07287,-1.1337,62.0015,0.963603,-0.034443,-0.604949,1.07176,3.23512,6.97215,0.855448,-2.94027,6.71442,
-3.06521,1.35867,61.9287,0.962721,0.0421569,-0.604439,0.831812,2.90728,6.68356,1.09363,-3.26229,6.98964,
-2.961,3.81536,60.2276,0.941106,0.117522,-0.591713,0.574757,2.51629,6.24386,1.30746,-3.5116,7.10612,
-2.76304,6.17178,56.9422,0.899288,0.189421,-0.567077,0.30768,2.07256,5.66399,1.49089,-3.6813,7.06097,
-2.47666,8.3659,52.1575,0.838289,0.255714,-0.53112,0.0378944,1.58774,4.95833,1.63868,-3.76646,6.85532,
-2.10955,10.3399,45.9973,0.759601,0.314412,-0.484704,-0.227251,1.07451,4.14442,1.74645,-3.76427,6.49428,
-1.67161,12.0417,38.6209,0.665146,0.363727,-0.428938,-0.480563,0.546161,3.24242,1.81086,-3.67409,5.98683,
-1.17468,13.4262,30.2192,0.557226,0.402119,-0.36515,-0.71519,0.016315,2.27466,1.82964,-3.4975,5.3456,
-0.632176,14.4565,21.0097,0.438466,0.428341,-0.294858,-0.924802,-0.501459,1.26502,1.80173,-3.23825,4.58649,
-0.058829,15.105,11.2308,0.311748,0.44147,-0.219727,-1.10376,-0.99398,0.238372,1.72725,-2.90216,3.72835,
0.529765,15.3537,1.13569,0.180137,0.440933,-0.141527,-1.24724,-1.4488,-0.780074,1.60751,-2.49698,2.79242,
1.11752,15.1954,-9.01401,0.0468033,0.426525,-0.0620939,-1.3514,-1.8545,-1.76542,1.44501,-2.03222,1.80184,
1.68831,14.633,-18.9552,-0.0850567,0.39841,0.0167228,-1.41345,-2.20103,-2.6937,1.24333,-1.51888,0.781036,
2.22633,13.6801,-28.43,-0.212302,0.357127,0.0931027,-1.43171,-2.47992,-3.54249,1.0071,-0.969193,-0.244876,
